"BLCK_CD(블록_코드)","ADSTRD_CD(행정동_코드)"
"116994","11740550"
"116996","11740550"
"116997","11740550"
"11700","11470510"
"11701","11470510"
"11702","11470510"
"11703","11470510"
"117039","11740550"
"117040","11740550"
"117041","11740550"
"11705","11470510"
"11706","11470510"
"11707","11470510"
"11708","11680740"
"117083","11740550"
"11709","11470510"
"11710","11470510"
"11711","11470510"
"117115","11740550"
"11712","11470510"
"11713","11470510"
"117131","11740550"
"11714","11470510"
"11715","11470510"
"11716","11470510"
"11717","11470510"
"11718","11470510"
"11720","11470510"
"11721","11470510"
"11722","11470650"
"11723","11470510"
"11724","11470510"
"11725","11470510"
"11726","11470510"
"11727","11470510"
"11728","11470510"
"117294","11740550"
"117295","11740550"
"117296","11740550"
"11730","11470510"
"11731","11470510"
"11732","11470520"
"11734","11470520"
"11735","11470520"
"11736","11470520"
"117365","11740550"
"11737","11470520"
"11738","11470520"
"11739","11470520"
"11740","11470520"
"11741","11470520"
"117413","11740550"
"11742","11470520"
"11743","11380625"
"11744","11470520"
"11745","11470520"
"11746","11470520"
"11747","11470520"
"11749","11470520"
"11750","11470520"
"11751","11470520"
"11752","11470520"
"11753","11470520"
"11754","11470520"
"11755","11470520"
"11756","11470520"
"11757","11470520"
"11758","11470520"
"11759","11470520"
"11760","11470520"
"11761","11470520"
"11762","11470520"
"11763","11470520"
"11764","11650530"
"11765","11470520"
"11766","11470520"
"11767","11470520"
"11768","11470520"
"11769","11470520"
"11770","11470520"
"11771","11470520"
"11772","11470520"
"117724","11650652"
"11773","11470520"
"117738","11320680"
"11774","11470520"
"11775","11380625"
"11776","11470520"
"11777","11470520"
"11778","11470570"
"11783","11470520"
"11784","11470520"
"11785","11470520"
"11787","11470520"
"11788","11470520"
"11789","11470520"
"11790","11470520"
"11791","11470520"
"11792","11470520"
"11793","11470520"
"11794","11470520"
"11795","11470520"
"117959","11740550"
"11796","11470520"
"117960","11740550"
"117961","11740550"
"117998","11740550"
"118","11680730"
"11800","11470520"
"11801","11470520"
"11802","11530750"
"11803","11530750"
"11804","11530780"
"118079","11320680"
"118104","11740550"
"11812","11470520"
"11813","11470520"
"11814","11470520"
"11815","11470520"
"11821","11380625"
"11822","11470520"
"11823","11500510"
"11824","11470520"
"11825","11470520"
"118256","11380600"
"11826","11470520"
"11827","11470520"
"11828","11470520"
"11829","11470520"
"11830","11470520"
"11831","11470520"
"11832","11470520"
"11833","11470520"
"11834","11470520"
"11835","11470520"
"11836","11470540"
"11837","11680656"
"11838","11680656"
"118397","11650652"
"11842","11470520"
"11843","11470520"
"11844","11470520"
"11845","11470520"
"11847","11470520"
"118476","11320680"
"11848","11470520"
"11849","11470520"
"11850","11470520"
"11851","11470520"
"11852","11470520"
"11853","11470520"
"11854","11470520"
"11857","11470520"
"11864","11470520"
"11865","11470520"
"118654","11320680"
"11868","11470520"
"11869","11470520"
"11870","11470520"
"11871","11470520"
"11872","11470520"
"11873","11470520"
"11874","11470520"
"118745","11320680"
"118797","11320680"
"11880","11470640"
"11882","11350580"
"119004","11380600"
"11904","11470520"
"119048","11710641"
"11905","11470520"
"11906","11470520"
"11907","11470520"
"11908","11470520"
"11911","11470520"
"11912","11470520"
"11913","11470520"
"11914","11470520"
"11915","11470520"
"11916","11470520"
"11917","11470520"
"11918","11470520"
"11919","11470520"
"11920","11470520"
"11921","11470520"
"11922","11470520"
"11923","11470520"
"11924","11470520"
"119284","11380600"
"11929","11470520"
"11930","11470520"
"11931","11470520"
"11932","11470520"
"11934","11470520"
"119348","11740560"
"119349","11740560"
"11935","11470520"
"11936","11470620"
"11937","11470520"
"11938","11470520"
"11939","11470520"
"119390","11740560"
"119395","11740560"
"119396","11740560"
"11940","11470520"
"11941","11470520"
"11942","11470520"
"11943","11470520"
"11944","11470520"
"11945","11470520"
"11946","11470520"
"11947","11470520"
"119474","11740550"
"11948","11470520"
"11949","11380690"
"119523","11710641"
"119539","11740700"
"11954","11470520"
"119542","11380600"
"11956","11470520"
"119564","11710641"
"11957","11470520"
"11958","11470520"
"11959","11470520"
"11960","11470640"
"11961","11470520"
"11962","11470520"
"11963","11470520"
"11964","11650540"
"11965","11470520"
"11966","11470520"
"11967","11530550"
"11968","11470530"
"11969","11470530"
"119717","11740550"
"119718","11740550"
"119719","11740550"
"11972","11470530"
"119720","11740550"
"119721","11650652"
"11973","11470530"
"11975","11470530"
"11976","11470530"
"11977","11470530"
"11978","11470530"
"11979","11470530"
"11980","11470530"
"11981","11470530"
"119825","11740550"
"11985","11470540"
"11986","11470530"
"11987","11470530"
"119875","11470570"
"11988","11470540"
"11989","11470530"
"11990","11470530"
"119911","11740550"
"119912","11740550"
"11992","11470540"
"119941","11740550"
"119954","11740550"
"11996","11470530"
"119979","11740550"
"11998","11230560"
"119980","11740550"
"119981","11740550"
"119982","11740550"
"119986","11740550"
"11999","11470540"
"120009","11740550"
"12001","11470540"
"120016","11740550"
"120028","11740550"
"12003","11470540"
"120090","11740550"
"120091","11740550"
"120101","11740550"
"120102","11740550"
"120103","11470570"
"120122","11740550"
"120152","11740550"
"120153","11740550"
"120154","11740550"
"120155","11740550"
"120156","11740550"
"120164","11740550"
"120165","11740550"
"120166","11740550"
"12017","11470540"
"12018","11470540"
"120189","11740550"
"12019","11470540"
"12020","11470540"
"12021","11470540"
"12022","11470540"
"12023","11470540"
"12025","11470540"
"12026","11470540"
"120261","11380520"
"12028","11470540"
"12030","11470540"
"12031","11470540"
"12032","11470540"
"12033","11470540"
"12035","11470540"
"12036","11470650"
"12037","11470540"
"12038","11470540"
"12039","11470540"
"120448","11380551"
"12049","11470540"
"12050","11470540"
"12052","11470600"
"12053","11470540"
"12054","11470540"
"12055","11470540"
"12056","11470540"
"12057","11470540"
"12058","11470540"
"12059","11470540"
"12060","11470620"
"12061","11470540"
"12062","11470540"
"12064","11470540"
"12065","11470540"
"12066","11470540"
"12067","11470540"
"12068","11470540"
"12069","11470540"
"12070","11470540"
"12071","11470540"
"12072","11470540"
"12073","11470540"
"12074","11470540"
"12075","11470540"
"120759","11740550"
"12076","11470540"
"120760","11740550"
"12077","11470540"
"12078","11470540"
"12079","11470540"
"120790","11740550"
"12080","11470530"
"12081","11470530"
"12082","11470530"
"120829","11740560"
"12083","11470530"
"120832","11740560"
"12084","11470530"
"120848","11740550"
"12085","11470530"
"12086","11470530"
"12087","11470530"
"120871","11740550"
"120872","11740550"
"12088","11470530"
"120893","11740550"
"12091","11470530"
"12092","11470530"
"12093","11470530"
"12094","11470530"
"120944","11740560"
"12099","11230730"
"12100","11470530"
"12101","11470530"
"12102","11470530"
"12103","11470530"
"12104","11470530"
"12105","11470530"
"12106","11470530"
"12107","11470530"
"12108","11470590"
"12109","11470530"
"12110","11470530"
"12111","11470530"
"12112","11470530"
"12113","11470530"
"12114","11470530"
"12115","11470540"
"12125","11470530"
"12127","11470530"
"12128","11470530"
"12129","11470680"
"12130","11470530"
"12131","11470530"
"12132","11470530"
"12133","11470560"
"12134","11470600"
"12136","11470560"
"12137","11470560"
"12138","11470560"
"12139","11470560"
"12140","11470560"
"12142","11470560"
"12143","11470560"
"12145","11470560"
"12146","11470560"
"12152","11470560"
"12153","11470560"
"12155","11470560"
"12156","11470560"
"12157","11470560"
"12158","11470580"
"12159","11470580"
"12160","11470580"
"12161","11470580"
"12162","11470580"
"12164","11470580"
"12165","11470580"
"12166","11470580"
"12167","11470640"
"12168","11470580"
"12169","11470580"
"12170","11470580"
"12171","11470580"
"12172","11470580"
"12173","11470580"
"12174","11470580"
"12176","11470580"
"12177","11470580"
"12178","11470580"
"12179","11470580"
"12180","11470580"
"12181","11470580"
"12182","11470580"
"12183","11470580"
"12184","11470580"
"12185","11470590"
"12187","11470580"
"12188","11470580"
"12189","11470580"
"12190","11470580"
"12191","11470580"
"12193","11470580"
"12194","11470620"
"12195","11470580"
"12196","11470580"
"12197","11470580"
"12198","11470580"
"12199","11470580"
"122","11650610"
"12200","11470580"
"12202","11470580"
"12204","11470580"
"12205","11470580"
"12206","11470580"
"12207","11470580"
"12208","11470580"
"12209","11470580"
"12210","11470620"
"12211","11470580"
"12212","11470611"
"12213","11470620"
"12214","11470611"
"12215","11470611"
"122154","11380600"
"12216","11470611"
"12217","11470611"
"12219","11230730"
"12220","11470611"
"12222","11470620"
"12223","11470620"
"12224","11470620"
"12225","11470620"
"12226","11470620"
"12227","11470620"
"12228","11470620"
"12229","11470620"
"12230","11470620"
"12233","11470620"
"12234","11470620"
"12235","11470620"
"12236","11470640"
"12237","11470620"
"12238","11470620"
"12244","11470620"
"12245","11470620"
"12246","11470620"
"122467","11740560"
"12247","11470620"
"12248","11470620"
"12249","11470620"
"12250","11470620"
"12251","11470620"
"12252","11470620"
"12254","11230560"
"12256","11470620"
"12257","11470620"
"12258","11470620"
"12259","11470620"
"12260","11470620"
"12261","11470640"
"12262","11470620"
"12263","11470620"
"12267","11110710"
"12269","11470620"
"12270","11470620"
"12271","11470620"
"122724","11740560"
"12273","11470620"
"12274","11470620"
"122757","11740560"
"12277","11470620"
"12278","11470620"
"12279","11470620"
"12280","11470640"
"12281","11470620"
"12282","11470620"
"12283","11470620"
"122837","11710642"
"12284","11470620"
"12286","11470620"
"12287","11470620"
"12288","11470620"
"12289","11470620"
"1229","11710646"
"12290","11230730"
"12291","11470640"
"12292","11470620"
"12293","11470620"
"12294","11470620"
"12295","11470620"
"12296","11470620"
"12297","11470620"
"12298","11470620"
"12299","11470620"
"12300","11470620"
"12301","11470620"
"12302","11470620"
"12303","11470620"
"12304","11470620"
"12305","11470620"
"12306","11470620"
"12307","11470620"
"12308","11470620"
"12309","11470620"
"1231","11710646"
"12310","11470620"
"123125","11710641"
"12315","11470570"
"12316","11230545"
"123167","11380600"
"12321","11470620"
"12326","11470560"
"123272","11740560"
"1233","11710670"
"12333","11470620"
"12335","11470620"
"123359","11740560"
"123377","11740560"
"123409","11740560"
"123410","11740560"
"123411","11740560"
"12343","11470560"
"123459","11320670"
"12352","11470620"
"12353","11470620"
"12354","11470620"
"12355","11470620"
"12356","11470620"
"12358","11470620"
"12359","11470620"
"12360","11470620"
"12361","11470620"
"12362","11470620"
"12363","11470620"
"123635","11740650"
"12364","11470620"
"123640","11710641"
"12365","11470620"
"123655","11740560"
"12367","11470620"
"123678","11740560"
"12368","11470620"
"12369","11470620"
"123706","11740560"
"123710","11710641"
"123712","11740560"
"123713","11740560"
"123736","11740560"
"123739","11740560"
"123740","11740560"
"123747","11740650"
"123756","11740560"
"123757","11740560"
"123759","11740560"
"123760","11740560"
"123770","11740560"
"123771","11740560"
"123772","11740560"
"123773","11740560"
"123774","11740650"
"123801","11710641"
"123803","11740660"
"12382","11470570"
"12383","11470570"
"12386","11110710"
"123866","11740560"
"123869","11740650"
"12389","11230730"
"123890","11740560"
"123895","11740560"
"123896","11740560"
"123897","11740560"
"123898","11740560"
"12391","11470580"
"12392","11470580"
"123926","11740560"
"123927","11740560"
"123928","11740560"
"12393","11470580"
"123932","11740660"
"12394","11470580"
"12395","11470580"
"123956","11740560"
"123957","11740650"
"123966","11740650"
"123967","11740650"
"123968","11740650"
"123969","11740650"
"12397","11470580"
"123974","11740660"
"123975","11740660"
"12398","11470580"
"123983","11740650"
"123990","11740650"
"123999","11740650"
"12400","11470580"
"124000","11740650"
"124001","11740650"
"124002","11740650"
"12401","11470580"
"124014","11740660"
"12402","11470580"
"12403","11470580"
"12404","11470580"
"124045","11320670"
"12405","11470580"
"124051","11740660"
"124057","11740660"
"12406","11470580"
"12407","11470580"
"124077","11650652"
"12408","11470580"
"124125","11740660"
"124126","11740660"
"124127","11740660"
"124128","11740660"
"12413","11470580"
"12414","11470560"
"12415","11470540"
"124151","11740660"
"12416","11470580"
"124162","11740660"
"12417","11470580"
"124175","11650652"
"12418","11470580"
"12419","11470560"
"124192","11740660"
"12420","11470560"
"124206","11470570"
"12421","11470540"
"124215","11740660"
"12423","11470560"
"124230","11740660"
"12424","11470560"
"12425","11470560"
"12426","11470560"
"12427","11470560"
"124278","11710641"
"12428","11470560"
"12429","11470560"
"12430","11470560"
"12431","11470560"
"12432","11470560"
"12433","11470560"
"12434","11470560"
"12436","11470560"
"12437","11470560"
"12438","11470560"
"12439","11470530"
"12440","11470530"
"12441","11470530"
"12442","11470530"
"12443","11470530"
"12444","11470530"
"12445","11470530"
"12447","11470540"
"12448","11470540"
"12449","11470540"
"12450","11470540"
"12451","11470560"
"124517","11470570"
"12453","11470560"
"12454","11470560"
"12455","11470560"
"124583","11380600"
"12461","11230730"
"12463","11230560"
"12464","11470560"
"12465","11470560"
"12466","11470560"
"12467","11470560"
"12468","11470560"
"12469","11470560"
"12470","11470560"
"12471","11470560"
"12472","11470560"
"12473","11470560"
"12474","11470560"
"12475","11470560"
"12476","11470560"
"12477","11470560"
"12478","11110710"
"12481","11470560"
"12482","11470560"
"12483","11470560"
"12484","11470560"
"12485","11470560"
"12486","11470560"
"12487","11470560"
"124876","11470590"
"12488","11470560"
"12489","11470560"
"12490","11470560"
"12491","11470560"
"12492","11470560"
"12493","11470560"
"12494","11470570"
"124940","11470600"
"12495","11680670"
"12496","11470600"
"12497","11470600"
"12498","11470600"
"12499","11470600"
"124996","11320670"
"125","11650621"
"12500","11470600"
"12501","11470600"
"12502","11470600"
"12503","11470600"
"12512","11500570"
"125136","11380600"
"12518","11470600"
"12519","11470600"
"12520","11470600"
"12522","11470640"
"12523","11470600"
"12524","11470600"
"12525","11470600"
"12526","11470600"
"12527","11470600"
"12528","11470600"
"12529","11470600"
"12531","11470600"
"12532","11470600"
"12533","11470600"
"12534","11470600"
"12535","11470600"
"12536","11470600"
"12537","11470600"
"12538","11470600"
"12541","11470600"
"12542","11470600"
"12543","11470600"
"12544","11470600"
"12545","11470600"
"125451","11320670"
"12546","11470600"
"12547","11470600"
"12548","11470600"
"12549","11470600"
"12550","11470600"
"12551","11470600"
"12552","11470600"
"12553","11470600"
"12554","11470600"
"12555","11470600"
"12556","11470600"
"12557","11470600"
"12558","11470600"
"12559","11470610"
"12560","11470600"
"12568","11470600"
"12569","11470600"
"12570","11470600"
"12571","11470600"
"12572","11470600"
"12575","11110710"
"12580","11470640"
"12584","11470570"
"12594","11470600"
"12595","11470600"
"12596","11470600"
"12597","11470600"
"12600","11470600"
"12602","11470610"
"12603","11470610"
"12604","11470610"
"12605","11470610"
"12606","11470610"
"12607","11470610"
"12608","11470610"
"12610","11470610"
"12611","11110710"
"126136","11680521"
"126165","11470600"
"12617","11470610"
"12618","11470610"
"12619","11470610"
"12620","11470610"
"126204","11680521"
"12621","11470610"
"12622","11470610"
"12624","11470570"
"12625","11470610"
"12626","11470610"
"12627","11470610"
"12628","11470610"
